ID;['07340'];['08118'];['09679'];['12062'];['03356'];['03358'];['07336'];['09179'];['09190'];['09374'];['07233'];['07335'];['08235'];['11000'];['05120'];['05158'];['05382'];['05554'];['15081'];['01060'];['03459'];['05119'];['09576'];['09661'];['10042'];['14523'];['12060'];['14627'];['16054'];['16061'];['09461'];['09475'];['09676'];['09761'];['07320'];['07338'];['09171'];['09186'];['01062'];['03254'];['05166'];['05378'];['09677'];['12054'];['14730'];['03352'];['08327'];['08417'];['09176'];['09272'];['16076'];['05512'];['07318'];['08222'];['09775'];['12065'];['12071'];['16070'];['08326'];['09361'];['09462'];['09574'];['03101'];['03457'];['05112'];['05970'];['07235'];['08415'];['13004'];['02000'];['04011'];['06433'];['06533'];['06635'];['13071'];['14511'];['14521'];['14612'];['08127'];['08325'];['09371'];['09763'];['05117'];['05314'];['07134'];['08119'];['15089'];['16068'];['16075'];['03360'];['16069'];['09174'];['09672'];['16051'];['01001'];['05915'];['06436'];['07314'];['08116'];['09474'];['09572'];['15087'];['05770'];['07231'];['07319'];['08125'];['09161'];['09181'];['09779'];['12064'];['12070'];['06413'];['06636'];['07137'];['07332'];['05111'];['05358'];['05974'];['06411'];['01051'];['03252'];['03351'];['03353'];['06631'];['08216'];['08315'];['09175'];['16063'];['16064'];['05711'];['05911'];['12053'];['12061'];['14729'];['15003'];['07141'];['08121'];['09376'];['09778'];['05515'];['05562'];['06438'];['07211'];['01054'];['03155'];['03405'];['05113'];['15085'];['16052'];['16055'];['01003'];['09277'];['09471'];['09678'];['10046'];['09663'];['12067'];['12069'];['12073'];['09275'];['09478'];['09479'];['09571'];['07131'];['08211'];['08337'];['09173'];['03157'];['05316'];['05954'];['05962'];['06414'];['06434'];['06633'];['07135'];['03401'];['05154'];['05758'];['05913'];['01056'];['01059'];['01061'];['03361'];['14628'];['14713'];['16053'];['16067'];['13072'];['13075'];['14522'];['16066'];['09271'];['09577'];['09776'];['13003'];['06534'];['07140'];['07232'];['09177'];['03255'];['03456'];['05762'];['10044'];['15082'];['15086'];['16065'];['07143'];['07311'];['08115'];['09372'];['05774'];['06611'];['06632'];['06634'];['01004'];['03404'];['05116'];['05558'];['16073'];['01055'];['01058'];['08136'];['09373'];['09565'];['12051'];['13076'];['07333'];['08221'];['09263'];['09278'];['03355'];['04012'];['07111'];['07317'];['08335'];['08437'];['09273'];['09662'];['06431'];['06440'];['07313'];['08111'];['09671'];['15088'];['05315'];['05370'];['08316'];['09162'];['09472'];['09476'];['09764'];['09772'];['13073'];['14524'];['08236'];['09172'];['09464'];['09477'];['05914'];['07331'];['07334'];['08225'];['03158'];['03451'];['05162'];['05766'];['09773'];['12066'];['14625'];['15001'];['09261'];['09562'];['09674'];['09771'];['03453'];['05124'];['06437'];['08215'];['14626'];['16072'];['03359'];['03403'];['13074'];['05916'];['07132'];['07312'];['09274'];['09276'];['09463'];['10043'];['05958'];['06439'];['08117'];['08311'];['01057'];['03256'];['03454'];['03462'];['12063'];['12072'];['15083'];['03103'];['09188'];['09573'];['09675'];['09774'];['08435'];['09182'];['09183'];['09185'];['07339'];['08135'];['08231'];['08416'];['09673'];['12068'];['01002'];['03151'];['09189'];['09362'];['09363'];['09561'];['03402'];['05513'];['05570'];['08421'];['15084'];['15090'];['16071'];['03251'];['09762'];['09780'];['10041'];['16077'];['09178'];['09180'];['09375'];['09377'];['05966'];['06532'];['08436'];['09163'];['03154'];['03354'];['03357'];['05366'];['07316'];['08128'];['08237'];['09187'];['05754'];['05978'];['06432'];['06531'];['03241'];['03460'];['05334'];['05566'];['15002'];['15091'];['16074'];['03153'];['09184'];['09279'];['09564'];['12052'];['06412'];['07337'];['08212'];['08226'];['16062'];['03102'];['05170'];['05362'];['09262'];['09473'];['09777'];['10045'];['01053'];['03458'];['05114'];['05374'];['07315'];['08126'];['08317'];['09575'];['03461'];['06435'];['06535'];['07138'];['03159'];['03257'];['03452'];['03455'];['08336'];['08425'];['08426'];['09563'];['05122'];['07133']
['03255'];326105.568084495;328434.13863361;239857.673903513;271529.410419763;160613.605140751;117529.650693071;297969.735346433;427380.674726877;467785.440064883;302990.832414405;268268.72808217;301221.292159187;362046.860181198;272190.128610166;179185.900513946;192006.308503303;203972.857109701;182651.053079181;144877.318302464;230392.954912798;117246.778718236;191385.584257594;318004.788849531;215122.285678939;333919.538119024;245570.534910613;301696.121092724;281787.479590339;162059.27923289;74259.6666685792;241162.414709962;239211.118067626;237250.862946225;404592.401720311;331227.946834244;286732.894799248;466519.822357813;391458.327244466;211438.423228359;35635.0388349192;233222.272045323;189557.260673125;210066.117092976;245589.723327731;227824.943776868;199527.682518166;433796.864895254;404300.477846934;356058.663565561;441319.104121199;216312.365436686;185022.249649522;294547.7367797;275078.991788156;400692.130056165;273652.16096109;336821.914403773;160866.929502026;437211.631235987;315165.925664379;259136.383146646;295124.509369879;79855.3255526165;206811.538351718;200975.094148531;141094.314463157;315531.572837232;386658.026779711;231054.974975106;188124.944464392;147421.700998914;232619.909238379;187296.784649301;89469.5200763366;297685.164556952;261799.337987551;275946.923582062;307628.235180308;305412.366286359;409892.929613003;310104.924763415;463935.036913188;192151.413378735;214659.831324661;289564.061755092;331679.151052799;144083.151302301;137294.040350434;208914.372641598;140199.179211908;180949.129932505;415004.711658451;186717.015380423;142823.569817024;323325.319683565;121644.910228893;212767.315431907;279002.283593795;359802.180008958;266038.897127363;267151.997406998;130529.578799059;76496.8414827962;283490.520262306;262851.185059694;301810.764170749;371586.844938965;440451.182205331;351729.024393188;324032.693617174;213283.570381127;206289.581323987;81093.1510233344;232036.614352032;288610.61574924;203201.369338023;246543.940125664;98660.9111689038;230955.967204708;252520.247437879;26323.4526992722;100025.549079775;162122.150175336;147200.394599063;359226.311781953;455197.409569935;455741.794791526;118488.894572554;104818.837740514;70990.2814871182;167282.292693677;341937.283460009;293917.721377664;223760.647335844;145909.496191564;216120.146436185;304569.233081764;338501.873683283;431400.773194521;132889.586113537;166714.74246308;213231.237854455;311661.683709105;307496.059372116;25572.3950209595;212109.587860996;182272.763513379;97184.5001368022;207578.801892361;158641.994950002;235381.992701676;451490.798268443;240107.143445701;213222.433532807;314547.299931622;234761.519926452;322604.382555744;218984.358393273;327410.199879518;458850.293409433;225610.18130721;265025.255380294;299939.320801827;235422.329487121;360836.214564321;475070.494315193;482357.011083696;67449.769901724;198812.343438202;165309.754714091;144818.395494337;219944.963011755;192406.19592518;54248.6318699624;256172.138041513;143896.760755187;228697.567515587;70000.7237470572;149179.998782751;204823.233961733;305289.703083945;227960.508625429;124244.774316724;319270.875874688;204527.91480769;177147.824526887;134029.66313407;288718.921112744;355355.774921939;269811.66671451;151015.551779962;423415.427710231;330807.326696981;476124.406128849;306367.057713796;129199.046566968;249979.978484029;299294.530124277;435022.273824334;0;185401.634876966;33726.020134037;342730.843078612;178885.544145937;174901.413544951;116987.283813053;188954.714365508;274402.640813907;358838.316887179;368799.27849422;62256.3680667836;63632.6049165666;109309.671095763;96118.4764221209;246613.482025756;112204.013139772;231869.598621224;150514.289949224;184741.27141052;270621.737329515;268542.051416679;336234.278793669;328993.430030965;301658.133066297;211324.89460652;220200.350093772;275489.632424311;281918.641829735;396848.88829439;395399.054185301;165638.020561881;195647.795894723;219337.060514212;329128.110652209;456394.231566089;427857.811661632;377398.995084545;209316.731757165;259461.78995435;175627.596807843;314006.286295523;346548.202369636;209466.805177082;167947.232452554;207326.07565462;252878.355052624;431676.537651079;438529.17213284;263089.691161617;214682.643691995;436198.404530753;401202.752586114;353111.91560925;242466.409081987;334972.213896164;523854.328906857;239775.859074454;239771.570758541;154103.673262857;255588.655883504;321162.836820836;269222.976537656;76024.3303253164;181792.519300909;217498.511447077;42806.557919424;371879.459620268;304707.262830561;331420.309515154;184587.73433237;415069.896789918;274773.932455951;215370.605260891;398764.014296715;160343.234934799;179443.938451606;249016.53116431;319121.050457753;367830.955662681;196590.038500496;189254.947741535;167030.664247584;244479.547729838;166372.703360032;177969.126017968;300273.490108566;414920.274183267;405564.7594609;205310.385622684;327535.157060964;102991.975815668;219205.706457186;358082.303961119;449955.68000789;268522.394454349;86398.8624335746;174878.703923468;226156.051814279;225678.368763282;256798.631731266;128913.476458958;103007.325894886;448459.356369088;285872.152310522;241803.577994075;396850.132642663;461389.159706338;488126.396964787;452809.27125348;376466.177347265;241215.105954835;360794.640919281;339447.567322677;380193.315484424;174975.572671671;243455.136570363;274780.28992642;105996.943220006;493769.366647967;367191.948790322;306924.335184562;296713.36102982;230024.033437653;175210.828160262;109719.097242757;389203.358643597;181273.369244314;180612.427759807;162128.037078698;110722.939924952;451492.889741736;481835.945934236;345375.289614481;223168.670293223;412629.651072861;494201.928512582;366641.164810728;288604.071529162;140637.64184601;160151.917728071;451377.963764783;485045.067998783;100990.374264247;165787.02950711;153371.545975967;252231.68866297;299248.077160625;258360.373641571;386727.826696172;483014.056719863;82782.4292808515;136504.357255724;231479.266444336;154759.167863562;61328.1563929318;125490.654447829;265507.578236926;140208.172843887;173014.528974947;217156.03698387;186607.120336682;58473.9267020203;448817.779057378;421125.114370248;292662.611196682;332108.191630379;206164.918368384;317646.462834038;329245.295869092;284898.822816854;91777.0077619271;62468.9560504713;204479.944755159;225181.186190021;458789.797183147;204171.612867998;463843.522386155;335342.603347702;202922.87058978;146398.148983742;214275.170628445;171262.085307356;231197.62771944;290259.21360349;400129.951904361;265061.298313691;182020.677148234;183029.125158851;139600.553162071;206929.574775945;51136.2093688708;51598.7986370288;232733.676621923;209985.145197281;481859.05156403;387460.869998094;419968.324722564;283925.906575765;190091.313145091;263689.380330576
['03456'];366298.870765209;420401.133653184;366371.853033456;451996.722062187;148118.665788429;192540.351671593;327066.916397957;562066.361725298;595542.444203589;471967.466181457;249671.909863196;340283.62318652;437588.791759891;433379.562867986;144591.133105592;135673.514210157;191436.298962591;57861.3435599488;286063.235672283;263258.473158552;70523.7165465292;107794.765859396;464751.548486771;316467.076549631;332407.671468641;426234.095837835;453841.395173256;465864.340980906;329160.61095168;254051.399373253;395513.054707286;414270.921325131;339865.861159809;535176.933858783;359908.871882349;353145.000306287;623307.686527081;536656.036876097;261496.741700815;204064.64083733;141097.23269379;162117.081797481;332134.058917461;408433.005800269;411088.819766866;174813.572339714;512476.585520016;487593.980858263;502743.353673208;612497.845700948;399270.335737006;100858.539927254;363877.091304183;347048.484880134;514901.690999529;420829.602314415;513794.00325738;334979.120840565;505564.029539003;477485.125620343;425895.214690643;450949.225988538;239669.068191505;90612.5165551891;116973.858520927;189453.130395178;310050.815861184;482321.263168077;321159.526330692;233747.990371564;138660.190930557;303518.870611316;242214.4925458;192477.260932521;418626.75993285;447014.594480869;460380.349435553;492290.284723464;422794.846085897;481766.127239816;472377.9727897;576958.368209696;118596.817773243;197057.053528319;307962.796686299;434780.663124432;323798.832519095;320577.629491231;387727.131968487;244890.477070344;343823.465179451;554127.410736757;323905.400618081;322386.039742398;302673.834053231;105719.346068408;281884.388259836;346808.07824337;457143.170657962;422456.933916742;417147.357429008;315571.899738954;117797.314249648;283871.982233053;327477.763248783;397543.431377712;516713.500714136;568757.2973492;484432.033145923;483535.094747142;340672.544108587;292373.520412614;246268.375272719;239568.785405865;344909.456994161;138790.468991149;188716.142104712;130561.277795493;310692.602807753;231076.367269149;167184.604756529;210606.388490868;218970.119463535;285285.144012419;422102.283061564;510337.215329134;600697.891778698;282202.902989596;283489.836475072;116058.522751234;112835.753472205;508515.659296007;466641.435513105;408914.509425194;317763.083597278;252757.704461959;399838.776277136;504620.475434558;548699.789502374;71226.4893736785;89924.6321258125;300319.036975792;302940.600491833;268613.037573693;210224.682225198;140952.15138885;115962.072629413;279236.240837515;391775.29717982;340451.025136624;292547.697239807;612472.847451333;394269.988758204;354942.865317265;328953.429783947;362504.598581574;490922.890106618;386958.950412697;467907.842154354;626064.590742417;388481.10340534;439407.143906225;433347.438546044;223463.392976068;423425.096947872;538424.517535518;616934.997743595;221078.061050511;158325.259228623;127375.873354031;143204.842752176;280345.183407149;265113.70614119;203084.788543657;260911.128781506;126940.458717935;105469.945462651;115930.218254814;111292.00012252;228556.373291025;290171.136327685;232439.597508032;155786.380027848;504384.857738665;389393.053997184;359779.371533035;307946.255051953;382474.518501853;475290.040004366;455198.753542849;311379.443085326;589763.750031859;470445.101251186;579187.133121764;388708.615955469;217698.534481104;272614.873433755;271903.245684318;583839.017266682;185401.634876966;0;172151.889071289;347594.008572478;358796.844252127;341788.038257522;301421.981668224;221932.09322714;340553.417395156;443842.862834475;537737.603586922;147458.95028103;212155.260687774;257311.349952508;229177.029632066;266453.373587123;73345.1165330103;151538.988105609;71803.523938048;360894.941177105;316803.737357824;272929.59255431;455251.169506038;483618.24302548;448594.06072738;373990.205765357;322048.85876571;322560.888137714;361265.929944586;560088.005546386;558970.747651325;253708.814417498;158200.038319029;239880.853262264;366994.30290029;537536.647067827;518268.419375418;530815.164495977;350567.031481787;338133.954674474;270069.541373462;368936.252044627;438964.216412237;315209.717220288;352970.530152741;170309.723262666;169371.888597001;485407.264123797;578714.416532232;428505.415210605;385686.063563648;548095.133460988;528825.104158371;445332.667799319;426813.351814885;414330.341737091;677464.148727803;416122.258741881;408070.987338283;129740.992855252;312530.644971993;383652.261222585;370488.36045854;246183.81752207;106327.172492106;150444.62731534;142952.504698289;497956.972494331;484351.962356557;514246.650380833;363150.603553156;569053.418384501;425009.775078552;366996.250771474;533519.22931969;76951.2525438712;136730.101661011;340851.611766671;392926.791027073;550274.6168819;366167.630787666;202361.260650632;110137.232701519;320236.70981818;105228.664031493;198403.366371653;342528.05526929;569544.92373078;575572.828871779;368724.011681022;344972.787406408;160481.399565568;270006.69068391;465132.700743326;501937.219820799;297006.251867289;142863.756365113;39039.4788512378;130786.273620906;380697.639525787;429237.623669834;296242.966556875;256091.596303502;582563.199093806;431116.688098102;378216.177006908;517012.481383289;554258.895683044;627927.79050188;606033.953762978;516877.5701974;293627.735198264;479654.360058083;417893.085612839;465708.441570478;324692.559074474;383571.135485638;291832.592296605;243506.48166276;645639.448056092;526695.692138106;476255.951701458;433064.453892522;99078.2314082351;102663.560282388;93090.057438501;499735.284251351;366463.107184147;327520.812785273;344187.697542383;117362.304718842;571969.692628478;592572.597857298;358759.454998111;408274.828212984;559384.111364602;621209.118315159;526355.121054677;461707.610949268;168139.735016652;223734.808292967;553567.575046877;630256.763976123;264580.538288102;283561.622138026;176482.717511225;217364.425423403;357630.883675825;375734.380144026;456787.076894167;629329.117672376;109337.937924048;108458.560870401;316867.689391526;245653.552038187;183649.83257943;84114.5030534447;202260.940480704;48174.00888497;357554.170369401;395599.133142967;369687.642995542;240727.167071726;589460.552946749;581834.549298228;442412.659371718;508959.403685627;285745.42382903;372609.908677722;397748.049999074;366859.228753971;276954.38824185;231891.719743266;98401.8629324672;176047.375641904;626659.410307131;367270.89369906;583788.973253741;359370.203995325;270303.541514381;108648.260902624;129417.09113701;166390.409350317;291112.879220483;400470.418528922;456586.243126209;403628.362666424;134456.096107483;294236.644789957;257261.996834742;215695.705046275;233761.828987072;150271.354926281;116063.792552276;131911.721972691;533584.188532957;495070.223912182;523972.239937155;432317.838451546;146191.294486901;298616.027561405
['05762'];295863.657419297;305288.639605898;222992.533797447;296406.76353118;176071.35919924;144111.889882893;266439.595668539;415164.311625442;453924.451306468;303275.951007616;234561.179925983;270561.058762552;336592.107351541;303347.782771301;146921.895745475;160700.666806955;170314.109587389;160070.989641459;178593.891258212;257050.159967654;109789.903127558;162636.982665713;308719.569276021;191472.331496782;300936.408258512;254083.342608836;333922.826338317;303211.394885547;160034.468098118;82397.4141893423;233906.369457175;243011.322166355;214471.772052904;391043.498063873;300038.921303399;258892.4135434;461932.781103895;382260.202836385;239589.468890081;69358.32520609;203084.612319459;156550.152923113;191225.094021508;276661.585324856;250730.382549377;216374.531300856;409550.004884751;380534.424765698;347097.736383185;443301.904123933;227568.210894917;156856.080983074;267237.612587023;247794.309383;382970.14704195;306491.885838968;363151.596293123;163557.929049766;411440.704772443;312152.014412667;257941.787126742;289096.029870214;113438.322818809;208360.109363835;171617.2192285;107741.413928905;282288.899042209;364912.126278713;263389.499204859;214877.688814952;161861.690672625;204260.346231369;155816.808494955;58553.0932760012;331410.897076669;277568.210924888;289458.169573267;327908.718889823;287323.865718852;384391.399647698;307035.045228753;446455.170553182;162336.072742465;181008.438498618;257214.375293198;310748.376383003;171138.301765665;149473.512059109;215641.337901771;172031.877667571;176816.915203963;404023.548293096;171819.993142293;150246.803926169;345440.116266854;93723.133818437;183638.512934827;251211.720722035;338077.306779099;259966.985544031;258488.141434435;151801.125148656;80151.1098349005;250242.483207087;234334.226098631;278962.938447478;362216.448201144;426553.157010371;338299.230963649;355151.34842586;247006.92868401;179493.960914246;75819.5024396019;198607.607297948;259540.815067744;172002.531184713;213758.942972259;67863.5568949562;203846.177402881;272564.060019435;47908.1484107103;130755.058448438;189132.95429752;131183.311202945;331942.800444385;427813.198436365;446862.729618153;113499.352911762;111371.828415769;56962.2684682558;137490.41124612;371583.579816392;322169.917673533;243329.794680585;176200.658643442;183867.25657364;281678.078938013;337460.834223403;414664.402981997;111295.238267497;139644.224637742;186822.897077026;278296.278049354;326682.63906282;46745.1885357615;222048.351515755;152440.207059896;123880.716183151;220887.452583622;168578.543627906;264924.42213047;448565.392921833;232757.406810598;200590.260240445;282209.855720677;218135.936468632;351939.490652267;249241.031262384;360513.242566293;458805.547240351;222081.226950525;268448.706489751;286107.759600707;201700.723470544;333533.533481693;448893.224955169;470454.339462379;101104.353810644;166197.956462463;134082.331715107;112117.421836792;189945.153453281;163119.459806212;35324.7326356351;222861.512191491;156102.430399871;201986.234414156;65071.7003782567;119494.727733645;229346.063853303;327760.385576365;250773.282599456;143350.564683966;338367.423989709;225146.030252838;188088.660513633;136359.63019507;321723.967951156;389068.605770338;287653.998018151;144960.659653897;422837.074541409;319265.425422983;456600.444669269;338855.078936611;99224.8563897314;217401.092825853;265577.425122796;427335.695841103;33726.020134037;172151.889071289;0;310099.267450441;205172.45962308;205945.544065489;131686.725730572;155945.693233659;246306.12362482;334866.038816022;369348.436202437;31796.6944593436;45946.8257006582;95467.8834762796;74806.7373721821;272124.126201465;101926.267329341;200812.551633059;126695.612114012;189150.832479561;299714.343006788;292681.938025996;318968.556736782;322768.10545068;292268.425644721;242744.319920729;253150.977630936;245209.709354264;255868.834484119;394700.729842486;393397.403430045;196588.778632515;210083.830113648;186236.211657009;298703.818005256;432727.363987681;405538.664331681;371048.253855627;196429.480159751;232859.930802385;149193.294515996;285161.186439567;323729.803827542;186588.228480686;188593.931104976;174331.47004827;221470.449999017;403939.466593166;428030.884816112;261217.005165301;215623.935673698;418256.800207803;386818.961040241;386316.510126504;255917.513400583;309767.306428845;518276.841224999;244529.442323451;239281.527236908;122528.529811911;225999.026376413;293344.476665815;246879.573588933;108536.699216723;188119.455896576;185943.321079605;36518.1136651914;356816.987149052;329855.123323427;354020.039365674;211563.951986867;409157.323106916;266297.36926129;206573.616243258;386354.352745421;161733.3395425;147735.339140859;224403.540360424;292839.643207179;390607.964105886;196489.936050127;211427.890946197;174901.692011407;275902.7631488;137410.843721856;144353.542614229;269897.069446555;409252.477130034;406810.739654815;201814.061372984;295502.243543803;69303.1181801103;188182.813718292;338320.065785488;422149.823909928;295636.699418582;102935.824016225;168706.406434021;232865.608000082;258053.64802312;285442.931366164;160634.086892641;136650.740060089;436217.432295788;275695.604438686;227966.351625869;380511.845904704;439789.37797116;477791.822311082;446800.05415199;365593.992016568;210841.397317501;343776.539475762;314158.900295131;356552.943764547;164504.62438161;276869.140104386;300675.515196716;139495.877754134;487444.332226509;363242.300268054;307426.180761588;283734.130907085;230565.275464107;146644.971278641;86673.7305609018;370538.690625096;197470.213107082;213991.655054698;172369.816868084;120590.867000697;435672.742319342;463971.039045034;313240.166209922;238700.726223443;404099.961220341;480304.064704097;362778.690696594;291272.890959624;106931.882805701;128583.403987545;431494.474123662;476399.396947475;133879.863176449;199047.57376053;174454.609480331;218643.979855604;270593.982013667;239451.190781019;360734.205059202;474722.105034687;63284.1245802123;107397.662138859;205298.133288183;126694.651952985;90025.8652681805;126668.061378459;232693.650527992;124555.175814787;194746.36384158;243759.846196561;198147.131303197;86960.1567730063;438523.837194555;417960.396884782;284207.753247365;358520.336568087;178319.621647744;288855.85666001;302345.651183215;259321.684789713;109504.719650494;95544.3214071483;177250.020205396;192370.502027728;459070.678842718;200496.617186889;447980.40676967;303837.936031378;232766.457448301;154646.45041478;184283.083539395;137808.166017896;201419.150983493;270236.916322173;372452.941209517;252327.009314459;193460.230139729;160497.616417377;116642.566621401;173325.933549704;64426.7102568295;67659.0441234708;236060.828550596;218566.333083647;454244.442094671;368139.413226648;400194.628506462;274864.022011553;157979.000863858;232140.308874236
['06534'];196961.920983139;212732.820247218;148775.707154668;340864.343745896;268660.482961298;243293.855153853;169330.651143529;344369.621380893;378412.782356472;271589.177278437;155949.900517838;172027.187390397;240120.958232156;371932.386987754;113004.391311582;132566.421544029;106334.012807896;178929.125537782;267531.750054116;356104.305451274;178441.834606164;152139.413109899;249491.448849658;101343.222607083;209422.327616393;250899.902000645;407330.970763089;335750.218493535;141832.467851591;122479.552419809;186536.188693498;227155.244667648;125190.704162458;317586.531706038;202214.209322699;160268.472397069;409612.602443575;320073.038687944;338813.167109833;162673.360668848;176207.862660217;110447.704359697;114534.471873487;345645.656517464;291425.210135115;309347.914051927;314295.387953272;286156.556930343;286874.334399746;409767.903593139;235411.492630493;151074.98433433;169036.793331503;149721.126959396;300025.439983302;384212.274583448;410122.326258977;158070.014396024;314277.192349088;270336.199610655;225784.676845249;240246.836230672;202369.151512886;281296.909380196;155416.092552716;39816.9103140825;193123.021852949;274089.73683437;359805.509919681;313994.884334396;253955.059244446;105456.24772589;59386.8170449823;40758.3581131137;419100.6464933;294013.239937892;298118.12398684;355395.771932336;206113.39276478;287628.941757674;265394.637337952;363031.870922884;145139.367054407;115774.707048502;162716.191206896;222415.703706146;231735.727821441;173366.141363246;211876.425136038;269349.690346644;148150.679983694;336587.680112732;110610.823681104;161331.693597698;441878.631971953;112109.841045399;84474.9697979091;152654.571426593;247661.592685965;213370.574125782;204532.247647812;198874.924171566;168626.584480249;161731.56248825;135337.498028772;187441.619419727;300292.60357637;351463.066710573;266738.200552565;422288.871609928;336106.736434626;83009.5846563129;92381.6946209624;114327.386470266;160333.487514641;142313.074519393;161530.418001692;88745.1569081398;106385.623694873;367729.432551088;147131.402227949;229056.49598604;288311.887358555;78271.0523213041;233550.747719334;329193.84257997;383673.976538064;104511.701511177;133461.738207344;131345.624900444;127144.407353379;431578.788861431;377855.156328146;274222.841253887;246860.332777801;89984.1367499397;190015.925637749;299774.13414144;333316.600596362;146528.132152389;144182.353214445;90828.7695530334;190520.573146759;420624.222257309;127081.781830746;307001.353714658;137544.107234837;189589.495307248;235533.85471275;182131.084612839;363934.127317201;401113.762248615;185244.058151054;141473.034736583;187481.643330557;145044.485881081;411101.321265692;315738.151521905;439330.698182648;419045.815255311;187252.236306464;248831.46790609;215826.314147772;126580.374302598;235122.441213729;351221.927746337;399276.981633637;194204.263697603;123429.702441582;114154.473727024;86079.9384212995;90850.3804754049;63940.5553236443;78340.9212130274;135823.105643154;246264.125110191;195435.690486837;148198.990545504;116239.798689766;327730.994320587;424541.804458625;348149.528826259;239598.82273122;361483.394613771;260898.886745325;200725.560062055;137897.843118351;416247.630604695;475374.095375118;309758.307694561;119317.240805779;382716.456800078;253396.727414804;368946.705173928;434842.776931975;0;124524.44338203;186436.772399557;367730.037232187;129199.046566968;217698.534481104;99224.8563897314;216487.032438561;260230.538706085;277683.910646116;166530.585291031;69288.4127307786;147535.055611474;240546.50266947;334587.798888568;92048.6076840918;73148.9022328369;71855.363577446;49289.0373328652;370803.752254861;167311.039662326;167349.876620966;149216.25671622;183023.494905488;398854.072696888;390667.183586944;238625.962301249;271231.297261347;233732.086056027;314492.537795329;348055.144133865;146321.371188497;159241.454666005;351204.007821872;350361.922259855;294792.948326172;300756.877629066;98388.6153323999;199942.376493458;338177.990005346;313292.00530508;316886.363656433;137157.234727213;135726.306230269;54961.527122572;185986.1966675;231495.328466339;98799.3151090207;228490.255728128;124752.782184688;182431.519402004;305129.329359613;361193.924378525;226748.896819737;194943.542445744;334253.665282659;311454.522859524;479853.238254658;267211.840432899;213821.161108526;462077.671104672;231303.182844773;211237.811590898;103857.687009439;126791.056874122;194642.993730468;157268.12996672;192463.033661123;269622.126296179;150565.206056608;128196.011165921;280613.928722844;373741.579172133;388052.023371971;268347.8912648;354805.149796083;212215.90099196;158210.777092627;315824.187680542;237803.717252967;119281.413084979;130752.814522716;195608.228909092;423890.218537642;175865.123122211;308668.491506544;259182.960627258;373667.217857575;132323.357623293;70728.5054925776;171090.932738042;355556.480150331;372454.809880147;170173.162474917;199636.563959598;57844.5714316889;90265.3503655357;251857.888688365;323287.009318983;394756.557707396;198900.305972721;230743.247569098;312861.892263141;334056.150167183;344037.240391905;237687.435185116;225277.034308735;364888.908023379;216077.546310287;161948.289597721;300715.519724135;348493.56136423;410293.810629039;391083.944805507;299616.4839639;112020.872751876;263296.932284156;218060.817040818;262560.671296853;119216.827902242;359639.331605178;399451.863260338;232931.915873569;429925.118342394;316029.187032613;276076.285978812;215871.83486192;300439.298104062;141204.602145406;127150.021901326;285786.383831812;223503.521000346;297719.133207541;185980.845561058;210478.234387864;356005.994544305;379533.363945569;217634.446900923;257887.003696773;342963.411220872;404282.287377129;315829.603497417;267462.496259109;60265.0758426454;33651.1972290874;343407.672981682;413149.272483173;217592.985508345;293068.039027446;271402.255806148;151693.284599432;171485.626363156;158481.477689509;263498.852902267;412405.637309622;124744.127283489;112847.405171423;109241.722110667;30064.404450795;188995.71647732;205961.839863637;178212.932883473;172787.471804651;237024.416741594;297086.134611729;210842.607523929;163517.611674634;371950.554116969;370801.021733285;228827.913007848;405950.835630581;80246.8397187328;189692.33259302;204390.042948525;163342.676640483;157813.392101462;182710.100106946;172174.100070831;142504.217322054;420218.590772552;168546.11987798;368024.256698673;206597.313417497;331648.118263505;240552.926263153;161436.809012264;88076.518651826;102243.187480466;185066.517828865;273711.839043514;187287.750495379;281284.821021752;76563.4945941563;43662.1376753284;94884.3728967032;124279.187628552;165206.35852634;310528.999753635;301813.742293246;355461.081716146;282042.514244866;312693.612121257;218446.528746842;122825.41970278;135189.373807822
